task_size,cpu_cycles,memory_required,deadline,priority,device_cpu,device_memory,battery,device_energy_coef,deadline_headroom,compute_density,server_cpu,server_memory,available_cpu,available_memory,server_energy_coef,bandwidth,latency,cost_delta
0.67828184,0.65810424,0.7071233,0.1280611,1.0,0.41977394,0.5352613,0.977918,1.0,0.09357717,0.28387988,0.0,0.0,0.42710018,0.07281828,0.0,0.30551445,0.12036216,-0.16118611
0.74214196,0.9520586,0.9345206,0.08850704,0.6666667,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.4265111,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,0.33559024
0.7531179,0.91672474,0.59901774,0.06294627,0.6666667,0.70662063,0.6208899,0.7579781,0.61443186,0.030372635,0.39668602,1.0,0.0,0.99999976,0.58077526,0.0,1.0,0.14117028,-0.1607477
0.46114272,0.84590185,0.6554718,0.33752578,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.3149538,0.65245897,0.12871456,0.0,0.77908874,0.59552574,0.0,0.0,0.2856263,0.041069344
0.55695856,0.94787186,0.89690256,0.18611647,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.12767357,0.6056946,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.057092916
0.60429966,0.89985126,0.90550387,0.27713418,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.2526171,0.5148669,1.0,0.0,0.33729124,1.0,0.0,0.0077978224,0.16117029,0.023831997
0.73349106,0.7517575,0.6935009,0.30784523,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.29521787,0.3086059,1.0,0.0,0.63712716,0.3834095,0.0,0.054494888,0.106398,-0.059128106
0.433657,0.9961223,0.8267237,0.049787715,0.6666667,0.9350601,0.56181407,0.793795,0.46378556,0.025676481,0.842831,1.0,0.0,0.0,0.61487293,0.0,0.8490238,0.07551612,-0.11574934
0.7568191,0.47369605,0.6139622,0.06903617,0.6666667,0.72688776,0.44659463,1.0,0.37868544,0.07076544,0.12581083,1.0,0.0,0.37467575,0.83128214,0.0,0.46438223,0.03103939,-0.6515731
0.6839603,0.4426723,0.9923227,0.33635825,1.0,0.41977394,0.5352613,0.977918,1.0,0.3186745,0.13774312,0.0,0.0,0.42710018,0.07281828,0.0,0.30551445,0.12036216,-0.18209039
0.451914,0.73351115,0.8264934,0.17490722,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.16357933,0.5616978,1.0,0.0,0.33729124,1.0,0.0,0.0077978224,0.16117029,0.048156746
0.5956892,0.7229264,0.9096905,0.25897193,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.22016881,0.39221615,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.040631246
0.6754004,0.54218423,0.63967466,0.10033257,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.0827251,0.2082597,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.014023074
0.81916285,0.9418083,0.57426035,0.13189164,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.108312234,0.36637026,1.0,0.0,0.33729124,1.0,0.0,0.0077978224,0.16117029,-0.4768493
0.70514876,0.6674492,0.83423424,0.32256305,1.0,1.0,0.122921646,0.7466959,0.44242314,0.31464896,0.2730008,1.0,0.0,0.8035805,0.17175293,0.0,0.553519,0.3903016,-0.1751871
0.41906285,0.38853568,0.7264335,0.0044139884,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.003853938,0.2675253,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.048651196
0.8733357,0.5799482,0.707281,0.1603321,0.6666667,1.0,0.8443887,0.500842,0.32456824,0.16173582,0.14062667,1.0,0.0,0.8035805,0.17175293,0.0,0.8290393,0.09385395,-0.19383521
0.8340399,0.62272763,0.72584426,0.03520748,1.0,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.17971697,0.0,0.0,0.42710018,0.07281828,0.0,0.97024107,0.10780896,0.29628274
0.5325625,0.37697384,0.9094498,0.20933248,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.20476575,0.17025656,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.03536725
0.4286688,0.7667839,0.6476079,0.042071633,0.6666667,0.72688776,0.44659463,1.0,0.37868544,0.02259185,0.6285465,1.0,0.0,0.37467575,0.83128214,0.0,0.46438223,0.03103939,-0.12278834
0.47170663,0.59118646,0.85168326,0.18256278,1.0,0.41977394,0.5352613,0.977918,1.0,0.15355168,0.40587616,0.0,0.0,0.42710018,0.07281828,0.0,0.30551445,0.12036216,-0.12045561
0.3697645,0.89159805,0.9264331,0.07411381,0.6666667,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.87180626,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,0.39727068
0.44937062,0.7756641,0.9661398,0.23350425,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.21801889,0.6049936,1.0,0.0,0.33729124,1.0,0.0,0.0077978224,0.16117029,0.05545137
0.37775773,0.87063444,0.9436823,0.16386196,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.1476614,0.8309587,1.0,0.0,0.63712716,0.3834095,0.0,0.054494888,0.106398,0.027342176
0.6036728,0.7929564,0.80456793,0.2392766,1.0,0.9179097,0.28219083,0.0,0.9598609,0.22254117,0.4368167,1.0,0.0,0.13296652,0.72355413,0.0,0.0,0.18899092,0.018708192
0.9494102,0.8963956,0.73229647,0.087393835,0.6666667,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.2707759,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,0.30854294
0.5391455,0.4287626,0.57560086,0.08741659,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.08094988,0.20816442,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.033805262
0.48649514,0.50955,0.7878059,0.25697577,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.23857531,0.31805795,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.051997345
0.58867854,0.67242837,0.88384354,0.31979483,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.2842919,0.36047643,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.038154297
0.5459477,0.529274,0.7408241,0.2655617,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.2450658,0.28420347,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.039437097
0.7881394,0.6539983,0.9342326,0.35208702,1.0,0.41977394,0.5352613,0.977918,1.0,0.3124363,0.21881217,0.0,0.0,0.42710018,0.07281828,0.0,0.30551445,0.12036216,-0.1855771
0.7643786,0.99383384,0.57547164,0.12614927,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.06481752,0.4348992,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.02108371
0.7581614,0.37987447,0.9765912,0.254256,1.0,0.75502664,0.0,0.55075,0.8745469,0.25924388,0.06855479,1.0,0.0,0.37467575,0.83128214,0.0,0.19342747,0.17583255,-0.2166228
0.52179515,0.8814313,0.63451636,0.1910594,1.0,0.75502664,0.0,0.55075,0.8745469,0.1610775,0.59703577,1.0,0.0,0.37467575,0.83128214,0.0,0.19342747,0.17583255,-0.1344564
0.69730014,0.75418985,0.859532,0.30437016,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.261453,0.33428782,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.013166063
0.4564113,0.43798,0.7996392,0.16619447,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.17600678,0.28067142,1.0,0.0,0.33729124,1.0,0.0,0.054494888,0.16772036,-0.004055401
0.6705632,0.4969362,0.9496819,0.33700615,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.3390068,0.18052512,1.0,0.0,0.13296652,0.72355413,0.0,0.054494888,0.20666046,-0.053295687
0.63635933,0.9370734,0.8112912,0.184265,1.0,0.70662063,0.6208899,0.7579781,0.61443186,0.14711975,0.50903416,1.0,0.0,0.99999976,0.58077526,0.0,1.0,0.14117028,-0.14133964
0.8379635,0.37217093,0.7789817,0.25441384,1.0,0.0,0.16526452,0.31616262,0.76447296,0.19666703,0.03940639,1.0,0.0,0.63712716,0.3834095,0.0,0.2465798,0.31957325,-0.20362757
0.52346486,0.5789103,0.7869302,0.010338403,1.0,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.3436597,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,0.3480393
0.7588436,0.6677037,0.70599985,0.09055747,0.6666667,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.24216104,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,0.30978912
0.90188396,0.5472639,0.79437125,0.18053646,1.0,0.29648608,1.0,0.27726308,0.06416863,0.1445121,0.11331037,1.0,0.0,0.8035805,0.17175293,0.0,0.36843938,0.33104643,-0.18990248
0.36637986,0.7012373,0.59583735,0.095475435,0.6666667,1.0,0.18036267,0.2753615,0.3049319,0.09118764,0.6689101,0.4005077,0.0,0.8481324,0.0,0.0,0.15933692,0.10956751,-0.13133307
0.6821513,0.8107982,0.6877966,0.062023595,1.0,1.0,0.18036267,0.2753615,0.3049319,0.051967945,0.38258684,0.4005077,0.0,0.8481324,0.0,0.0,0.15933692,0.10956751,-0.6396682
0.5545389,0.9962352,0.76585245,0.08473475,0.6666667,0.29648608,1.0,0.27726308,0.06416863,0.0,0.6470094,1.0,0.0,0.8035805,0.17175293,0.0,0.36843938,0.33104643,0.30916318
0.663382,0.47875464,0.5970471,0.09052193,0.6666667,0.75502664,0.0,0.55075,0.8745469,0.09238758,0.17197475,1.0,0.0,0.37467575,0.83128214,0.0,0.19342747,0.17583255,-0.18453977
0.5271064,0.952401,0.65959716,0.29776573,0.6666667,0.5888162,0.7028681,0.6278086,0.27864566,0.24719031,0.64870876,1.0,0.0,0.33729124,1.0,0.0,0.7607902,0.092478424,-0.13751285
0.7392921,0.9828884,0.58933234,0.2947129,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.23022212,0.44776404,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.02728337
0.6555569,0.4637937,0.7009767,0.10011022,0.6666667,1.0,0.122921646,0.7466959,0.44242314,0.1100148,0.16580153,1.0,0.0,0.8035805,0.17175293,0.0,0.553519,0.3903016,-0.1687259
0.5310286,0.3670969,0.83211863,0.1405143,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.13860561,0.1631079,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.03297737
0.7567608,0.62047935,0.8138161,0.0662287,1.0,0.9350601,0.56181407,0.793795,0.46378556,0.06543114,0.21470085,1.0,0.0,0.0,0.61487293,0.0,0.8490238,0.07551612,-0.17650853
0.55384785,0.95974964,0.5861167,0.042014763,0.6666667,1.0,0.20022273,0.3261321,0.29962918,0.02348246,0.6190284,0.4005077,0.0,0.8481324,0.0,0.0,0.3402326,0.1042148,-0.6086445
0.6777969,0.95196277,0.57815003,0.31790447,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.2557853,0.48006094,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.035705645
0.7867496,0.5139644,0.6403502,0.2743731,0.6666667,0.025190592,0.2335203,0.98402333,0.54280424,0.1943104,0.13757727,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,-0.15505117
0.50723606,0.7975009,0.84783816,0.097212404,0.6666667,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.54506886,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,0.36626163
0.8119604,0.9628292,0.6617631,0.14336218,0.6666667,0.13482553,0.013435572,0.43737498,0.87996316,0.020915043,0.38298047,1.0,0.0,0.33729124,1.0,0.0,0.30236486,0.0,-0.14489362
0.64453495,0.75507545,0.83657086,0.1589886,1.0,0.0,0.16526452,0.31616262,0.76447296,0.02508201,0.37432563,1.0,0.0,0.63712716,0.3834095,0.0,0.2465798,0.31957325,-0.12626714
0.49302006,0.95190626,0.98047805,0.07530938,1.0,0.0,0.16526452,0.31616262,0.76447296,0.0,0.69813436,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,0.3824762
0.6933698,0.9127243,0.7455741,0.22371317,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.16768536,0.44065022,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.031942308
0.84465295,0.950059,0.80320704,0.019836642,0.6666667,0.70662063,0.6208899,0.7579781,0.61443186,0.0,0.35501242,1.0,0.0,0.99999976,0.58077526,0.0,1.0,0.14117028,0.27723023
0.45025373,0.42685682,0.8209672,0.23302157,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.24183784,0.27583313,1.0,0.0,0.63712716,0.3834095,0.0,0.054494888,0.106398,0.0138351265
0.51338995,0.60235876,0.9367199,0.169626,1.0,0.41977394,0.5352613,0.977918,1.0,0.13979687,0.37272424,0.0,0.0,0.42710018,0.07281828,0.0,0.30551445,0.12036216,-0.1260735
0.48287058,0.7951046,0.7971573,0.1653641,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.12201033,0.5748976,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.06557202
0.41754287,0.4811647,0.93932736,0.24197204,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.24729265,0.3614753,0.4005077,0.0,0.8481324,0.0,0.0,0.054494888,0.16665323,0.016075326
0.47736126,0.4437856,0.59530437,0.19830395,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.18763936,0.26765582,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.04863081
0.59988606,0.96176237,0.8701253,0.057176,1.0,0.0,0.16526452,0.31616262,0.76447296,0.0,0.56533414,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,0.35992795
0.92857933,0.38986376,0.80012953,0.15836798,0.6666667,0.29648608,1.0,0.27726308,0.06416863,0.14174643,0.025113165,1.0,0.0,0.8035805,0.17175293,0.0,0.36843938,0.33104643,-0.19343586
0.3846503,0.91733223,0.8632486,0.06648216,0.6666667,0.0,0.16526452,0.31616262,0.76447296,0.0,0.86585236,1.0,0.0,0.63712716,0.3834095,0.0,0.2465798,0.31957325,0.39515483
0.41433924,0.45220608,0.71400225,0.04180798,1.0,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.3359968,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,0.3575662
0.46156555,0.36489436,0.69144094,0.3093415,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.30343327,0.20874467,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.045638327
0.38872254,0.6286768,0.8491833,0.35230118,1.0,1.0,0.8443887,0.500842,0.32456824,0.345982,0.5516999,1.0,0.0,0.8035805,0.17175293,0.0,0.8290393,0.09385395,-0.11673673
0.9524983,0.5812589,0.7723845,0.24495454,1.0,0.13482553,0.013435572,0.43737498,0.87996316,0.17908229,0.113863885,0.0,0.0,0.42710018,0.07281828,0.0,0.36757612,0.19050892,-0.19728512
0.40157855,0.9129469,0.7085526,0.35019118,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.32679495,0.8248379,1.0,0.0,0.63712716,0.3834095,0.0,0.054494888,0.106398,0.021718351
0.81530184,0.6090121,0.5767443,0.094205365,1.0,1.0,0.9039866,0.9147824,0.0,0.09550658,0.18019351,1.0,0.0,0.63712716,0.3834095,0.0,0.7733272,0.122587085,-0.18870905
0.97639954,0.9747036,0.6709629,0.16401789,1.0,0.0,0.16526452,0.31616262,0.76447296,0.0,0.2961648,1.0,0.0,0.8035805,0.17175293,0.0,0.2465798,0.27332154,0.28556225
0.85886747,0.9062994,0.8873507,0.12295677,1.0,0.72438806,0.31380615,0.28755495,0.84649765,0.09087846,0.3227641,1.0,0.0,0.37467575,0.83128214,0.0,0.8328675,0.17443988,-0.177711
0.5584271,0.6709781,0.61678565,0.10624337,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.103510454,0.38606715,1.0,0.0,0.63712716,0.3834095,0.0,0.054494888,0.106398,-0.46446794
0.37028348,0.6628083,0.7193229,0.009848181,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.0,0.6193568,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.52946424
0.39212668,0.60524404,0.9873843,0.20753758,1.0,0.9179097,0.28219083,0.0,0.9598609,0.20360088,0.5217728,1.0,0.0,0.33729124,1.0,0.0,0.0077978224,0.16117029,0.04957712
0.56313956,0.64490247,0.9310385,0.19542196,1.0,0.72438806,0.31380615,0.28755495,0.84649765,0.18109496,0.36138713,1.0,0.0,0.37467575,0.83128214,0.0,0.8328675,0.17443988,-0.13385315
0.39542443,0.6350588,0.7826594,0.24898021,0.6666667,0.75502664,0.0,0.55075,0.8745469,0.23550582,0.5479403,1.0,0.0,0.37467575,0.83128214,0.0,0.19342747,0.17583255,-0.11409262
0.61190385,0.8776778,0.95052874,0.3216514,1.0,1.0,0.18036267,0.2753615,0.3049319,0.30109203,0.49087197,0.4005077,0.0,0.8481324,0.0,0.0,0.15933692,0.10956751,-0.18149985
0.9009038,0.6519449,0.69190776,0.25298166,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.2210985,0.16793141,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,-0.014348743
0.4410919,0.95806974,0.83480287,0.2689193,1.0,0.70662063,0.6208899,0.7579781,0.61443186,0.22806738,0.79191077,1.0,0.0,0.99999976,0.58077526,0.0,1.0,0.14117028,-0.10467029
0.97692466,0.8477471,0.6260148,0.30594993,1.0,1.0,0.8443887,0.500842,0.32456824,0.28758565,0.23469615,1.0,0.0,0.8035805,0.17175293,0.0,0.8290393,0.09385395,-0.20192215
0.7218449,0.46217036,0.844198,0.3385644,1.0,1.0,0.18036267,0.2753615,0.3049319,0.34262112,0.13340041,0.4005077,0.0,0.8481324,0.0,0.0,0.15933692,0.10956751,-0.19692636
0.8047686,0.5535299,0.95278716,0.019605875,0.6666667,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.15307447,0.0,0.0,0.42710018,0.07281828,0.0,0.97024107,0.10780896,0.29669392
0.47641093,0.39039093,0.8466425,0.03303033,0.6666667,0.75502664,0.0,0.55075,0.8745469,0.04276805,0.22053692,1.0,0.0,0.37467575,0.83128214,0.0,0.19342747,0.17583255,-0.59469503
0.441894,0.91840345,0.7539408,0.36426288,0.6666667,0.75502664,0.0,0.55075,0.8745469,0.32726833,0.75256544,1.0,0.0,0.0,0.61487293,0.0,0.17265862,0.039495457,-0.11228404
0.3901189,0.7089592,0.65946054,0.17761558,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.14217329,0.6341353,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.079828866
0.404997,0.9765577,0.7762611,0.29857612,0.6666667,0.13482553,0.013435572,0.43737498,0.87996316,0.17013219,0.8828893,1.0,0.0,0.33729124,1.0,0.0,0.30236486,0.0,-0.05878819
0.80068934,0.41067153,0.96070576,0.23748554,0.6666667,0.13482553,0.013435572,0.43737498,0.87996316,0.19822475,0.07248691,1.0,0.0,0.33729124,1.0,0.0,0.30236486,0.0,-0.20148052
0.98567677,0.8845352,0.63616693,0.023598336,0.6666667,1.0,0.8443887,0.500842,0.32456824,0.010057539,0.24859884,1.0,0.0,0.8035805,0.17175293,0.0,0.8290393,0.09385395,-0.6481603
0.49916077,0.39911807,0.88812447,0.35202658,0.6666667,0.75502664,0.0,0.55075,0.8745469,0.35317448,0.21127209,1.0,0.0,0.0,0.61487293,0.0,0.17265862,0.039495457,-0.15539294
0.5512041,0.9138946,0.8875874,0.123429194,1.0,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.5859686,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,0.36628202
0.55276036,0.9852162,0.6695051,0.17168118,1.0,0.0,0.16526452,0.31616262,0.76447296,0.0,0.6406284,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,0.36475098
0.754089,0.8439924,0.5767989,0.0317171,0.6666667,0.5888162,0.7028681,0.6278086,0.27864566,0.0,0.35181147,1.0,0.0,0.33729124,1.0,0.0,0.7607902,0.092478424,0.27817923
0.74735355,0.43124962,0.9260745,0.05438996,0.6666667,0.75502664,0.0,0.55075,0.8745469,0.060617957,0.10373095,1.0,0.0,0.37467575,0.83128214,0.0,0.19342747,0.17583255,-0.6583271
0.63155425,0.509463,0.774191,0.25205344,1.0,0.13482553,0.013435572,0.43737498,0.87996316,0.19712587,0.21090871,1.0,0.0,0.33729124,1.0,0.0,0.30236486,0.0,-0.14728521
0.39389473,0.6297537,0.58793867,0.36303473,0.6666667,0.47854596,0.444034,0.17800936,0.7361555,0.33052415,0.54476345,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.07087119
0.57698697,0.7329241,0.5899286,0.26932567,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.25568104,0.41681254,1.0,0.0,0.33729124,1.0,0.0,0.0077978224,0.16117029,0.009845232
0.49386674,0.5048812,0.66485155,0.34994298,1.0,0.63757867,0.27701488,0.3480824,0.47541288,0.33847117,0.30729556,1.0,0.0,0.8035805,0.17175293,0.0,0.50050956,0.14179134,-0.13450684
0.7057485,0.5119424,0.6914755,0.25980878,0.6666667,1.0,0.18036267,0.2753615,0.3049319,0.26283002,0.17255741,0.4005077,0.0,0.8481324,0.0,0.0,0.15933692,0.10956751,-0.19772953
0.45629412,0.63080555,0.6143211,0.0960262,0.6666667,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.46005917,0.0,0.0,0.42710018,0.07281828,0.0,0.97024107,0.10780896,0.36310956
0.62382174,0.66165847,0.95239615,0.18529256,0.6666667,1.0,0.20022273,0.3261321,0.29962918,0.18115018,0.32450008,1.0,0.0,0.8035805,0.17175293,0.0,0.41431838,0.1715909,-0.17739202
0.60452664,0.8490674,0.9335176,0.19383813,0.6666667,0.29648608,1.0,0.27726308,0.06416863,0.121338494,0.47728336,1.0,0.0,0.8035805,0.17175293,0.0,0.36843938,0.33104643,-0.14980124
0.37446207,0.48855036,0.9977484,0.07007442,0.6666667,1.0,0.122921646,0.7466959,0.44242314,0.079236135,0.4222924,1.0,0.0,0.8035805,0.17175293,0.0,0.553519,0.3903016,-0.11685634
0.88023865,0.6419192,0.8581544,0.24955018,0.6666667,1.0,0.6806576,0.14571413,0.108012706,0.24499503,0.17087579,0.4005077,0.0,0.8481324,0.0,0.0,0.054494888,0.16665323,-0.08091362
0.6437225,0.9890613,0.99336684,0.042865656,0.6666667,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.53803706,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,0.35528326
0.6104851,0.73135966,0.97882044,0.059278756,1.0,0.0,0.16526452,0.31616262,0.76447296,0.0,0.38558716,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,0.33609298
0.4541226,0.58318794,0.9199014,0.3406391,0.6666667,1.0,0.9039866,0.9147824,0.0,0.33735177,0.4182781,1.0,0.0,0.63712716,0.3834095,0.0,0.7733272,0.122587085,-0.1361666
0.45158595,0.803957,0.81721747,0.0067832246,0.6666667,0.9350601,0.56181407,0.793795,0.46378556,0.0,0.6282144,1.0,0.0,0.0,0.61487293,0.0,0.8490238,0.07551612,-0.123320766
0.40374035,0.6219213,0.71264195,0.23058762,0.6666667,0.9179097,0.28219083,0.0,0.9598609,0.2250094,0.5218112,1.0,0.0,0.13296652,0.72355413,0.0,0.0,0.18899092,0.068250775
0.5418238,0.61966383,0.83902144,0.260131,1.0,0.9179097,0.28219083,0.0,0.9598609,0.25396052,0.36037546,1.0,0.0,0.63712716,0.3834095,0.0,0.0,0.28925338,0.006682325
0.93013597,0.8798673,0.7234529,0.29084623,1.0,0.29648608,1.0,0.27726308,0.06416863,0.21223919,0.2716882,1.0,0.0,0.8035805,0.17175293,0.0,0.36843938,0.33104643,-0.18847674
0.8867866,0.92924744,0.81706345,0.26536143,0.6666667,0.29648608,1.0,0.27726308,0.06416863,0.18147609,0.31939816,1.0,0.0,0.8035805,0.17175293,0.0,0.36843938,0.33104643,-0.18853241
0.3787552,0.51681596,0.82623124,0.10267854,1.0,1.0,0.6806576,0.14571413,0.108012706,0.10932406,0.44703597,1.0,0.0,0.63712716,0.3834095,0.0,0.054494888,0.106398,0.025338296
0.57903594,0.8302407,0.87413764,0.05572839,0.6666667,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.4891231,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,0.35696554
0.5747045,0.68126535,0.73638284,0.022932954,1.0,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.37931257,0.0,0.0,0.42710018,0.07281828,0.0,0.97024107,0.10780896,0.3441007
0.49742186,0.6480589,0.87974393,0.093512386,1.0,0.0,0.16526452,0.31616262,0.76447296,0.0,0.42817634,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,0.3478136
0.7257536,0.6881219,0.68151915,0.32207602,0.6666667,0.75502664,0.0,0.55075,0.8745469,0.30291265,0.27361655,1.0,0.0,0.0,0.61487293,0.0,0.17265862,0.039495457,-0.19375105
0.6857676,0.6039152,0.9043026,0.061790742,0.6666667,0.72438806,0.31380615,0.28755495,0.84649765,0.0538625,0.24330208,0.0,0.0,0.42710018,0.07281828,0.0,0.8274678,0.20616247,-0.16404094
0.4706012,0.8901455,0.6914444,0.33449584,1.0,1.0,0.6806576,0.14571413,0.108012706,0.31286493,0.67813617,1.0,0.0,0.33729124,1.0,0.0,0.054494888,0.16772036,-0.0023214598
0.8624244,0.8638422,0.98407984,0.08914366,1.0,0.0,0.16526452,0.31616262,0.76447296,0.0,0.29785198,0.4005077,0.0,0.8481324,0.0,0.0,0.2465798,0.25931802,0.30360672
0.9849659,0.4832688,0.83412826,0.013412274,1.0,0.025190592,0.2335203,0.98402333,0.54280424,0.0,0.056854963,1.0,0.0,0.37467575,0.83128214,0.0,0.7621954,0.1944308,-0.1758723
0.9436053,0.6499855,0.588657,0.14978875,1.0,0.9350601,0.56181407,0.793795,0.46378556,0.14504422,0.1509338,1.0,0.0,0.0,0.61487293,0.0,0.8490238,0.07551612,-0.19860238
0.71966773,0.5496811,0.9189887,0.28262115,0.6666667,0.63757867,0.27701488,0.3480824,0.47541288,0.26919973,0.18971351,1.0,0.0,0.8035805,0.17175293,0.0,0.50050956,0.14179134,-0.17095017
0.56600803,0.58164275,0.96279085,0.17185822,0.6666667,0.75502664,0.0,0.55075,0.8745469,0.16419895,0.30968362,1.0,0.0,0.0,0.61487293,0.0,0.17265862,0.039495457,-0.17132394
0.71785086,0.6348611,0.7414254,0.037828863,0.6666667,0.63757867,0.27701488,0.3480824,0.47541288,0.023612745,0.24464044,1.0,0.0,0.8035805,0.17175293,0.0,0.50050956,0.14179134,-0.6355716
0.51380247,0.9349423,0.82660747,0.055785507,1.0,0.70662063,0.6208899,0.7579781,0.61443186,0.022005778,0.6527913,1.0,0.0,0.99999976,0.58077526,0.0,1.0,0.14117028,-0.11741519
0.8007464,0.53738123,0.81636393,0.26851392,0.6666667,0.72688776,0.44659463,1.0,0.37868544,0.2605147,0.14545411,1.0,0.0,0.0,0.61487293,0.0,0.4783365,0.08877151,-0.1948357
0.7290395,0.97810084,0.91387665,0.043318227,1.0,0.47854596,0.444034,0.17800936,0.7361555,0.0,0.4530481,1.0,0.0,0.0,0.61487293,0.0,0.7065153,0.17336805,0.4769034
